year,month,Row Labels,Sum of Administered,Sum of Administered_Janssen,Sum of Administered_Moderna,Sum of Administered_Pfizer,Sum of Administered_Unk_Manuf,Sum of Series_Complete_Yes,Sum of Series_Complete_Pop_Pct,Sum of Series_Complete_Janssen,Sum of Series_Complete_Moderna,Sum of Series_Complete_Pfizer,Sum of Series_Complete_Unk_Manuf,All other conditions_with_covid,Alzheimer disease_with_covid,Circulatory diseases_with_covid,COVID-19,Diabetes_with_covid,"Intentional and unintentional injury, poisoning_with_covid",Malignant neoplasms_with_covid,Obesity_with_covid,Renal failure_with_covid,Respiratory diseases_with_covid,Sepsis_with_covid,Vascular and unspecified dementia_with_covid,COVID_Death_count,Sum of Natural Cause,Sum of Septicemia,Sum of Malignant neoplasms,Sum of Diabetes mellitus,Sum of Influenza and pneumonia,Sum of Alzheimer,Sum of Chronic lower respiratory,Sum of Other diseases of respiratory system,Sum of Nephritis,Sum of not elsewhere classified,Sum of Diseases of heart ,Sum of Cerebrovascular diseases
2020,7,Idaho,0,0,0,0,0,0,0,0,0,0,0,47,0,0,121,0,0,0,0,0,70,0,11,249,1069,91,208,153,106,91,109,99,113,94,251,66
2020,7,Illinois,0,0,0,0,0,0,0,0,0,0,0,104,19,270,438,127,0,0,13,0,284,0,22,1277,7654,112,1748,231,127,303,330,83,168,111,1872,470
2020,7,Indiana,0,0,0,0,0,0,0,0,0,0,0,156,17,115,329,42,0,0,0,40,263,22,45,1029,4851,97,1051,188,49,191,302,70,98,85,1109,238
2020,7,Iowa,0,0,0,0,0,0,0,0,0,0,0,65,0,34,168,11,0,0,0,0,76,0,22,376,2211,91,487,72,90,95,97,74,100,109,542,106
2020,7,Kansas,0,0,0,0,0,0,0,0,0,0,0,28,0,0,103,0,0,0,0,0,52,0,10,193,1915,91,419,88,106,69,119,85,82,104,426,85
2020,7,Kentucky,0,0,0,0,0,0,0,0,0,0,0,91,0,30,173,0,0,0,0,0,138,28,15,475,3498,66,739,89,64,119,220,53,73,86,865,173
2020,7,Louisiana,0,0,0,0,0,0,0,0,0,0,0,192,11,397,752,109,0,12,0,10,851,28,43,2405,3972,81,674,140,54,174,173,79,89,60,949,196
2020,7,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,1040,91,268,115,106,91,115,99,85,31,220,166
2020,7,Maryland,0,0,0,0,0,0,0,0,0,0,0,131,0,153,307,41,0,0,0,25,135,13,55,860,3658,61,832,119,78,81,128,59,53,126,906,197
2020,7,Massachusetts,0,0,0,0,0,0,0,0,0,0,0,79,0,58,186,14,0,0,0,12,80,0,47,476,3839,59,926,119,60,98,161,62,81,50,829,143
2020,7,Michigan,0,0,0,0,0,0,0,0,0,0,0,75,0,38,183,10,0,0,0,0,71,0,11,388,6853,99,1606,234,71,340,384,73,147,80,1860,394
2020,7,Minnesota,0,0,0,0,0,0,0,0,0,0,0,76,12,62,139,10,0,0,0,0,49,0,16,364,3098,91,729,97,89,165,161,59,82,91,596,164
2020,7,Mississippi,0,0,0,0,0,0,0,0,0,0,0,222,12,408,670,112,0,0,11,49,789,43,39,2355,2887,78,475,137,55,161,172,84,62,126,649,152
2020,7,Missouri,0,0,0,0,0,0,0,0,0,0,0,99,15,34,265,11,0,0,0,13,158,22,26,643,4704,58,1032,137,73,200,249,91,132,68,1253,225
2020,7,Montana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,13,0,0,46,692,68,153,150,79,174,198,74,113,31,177,265
2020,7,Nebraska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,1213,91,281,118,106,108,70,99,113,126,241,62
2020,7,Nevada,0,0,0,0,0,0,0,0,0,0,0,151,0,158,355,44,0,0,0,11,506,27,0,1252,2187,91,436,88,58,55,116,99,113,126,610,101
2020,7,New Hampshire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,18,889,91,197,185,79,179,44,99,113,126,223,157
2020,7,New Jersey,0,0,0,0,0,0,0,0,0,0,0,159,0,169,315,21,0,0,0,0,222,51,31,968,5011,128,1141,147,73,160,168,101,107,72,1297,240
2020,7,New Mexico,0,0,0,0,0,0,0,0,0,0,0,30,0,0,155,22,0,0,0,0,74,0,0,281,1473,91,283,94,106,61,81,99,113,126,309,68
2020,7,New York,0,0,0,0,0,0,0,0,0,0,0,142,0,160,411,22,0,0,0,0,187,0,34,956,10486,146,2468,367,225,228,425,208,230,173,3016,416
2020,7,North Carolina,0,0,0,0,0,0,0,0,0,0,0,263,12,311,694,78,0,21,0,73,636,63,60,2211,7284,104,1504,298,89,341,337,109,163,82,1533,456
2020,7,North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,23,472,45,95,185,106,174,244,74,85,31,106,265
2020,7,Ohio,0,0,0,0,0,0,0,0,0,0,0,233,31,266,661,61,0,0,0,33,655,57,58,2055,8989,130,1899,312,123,423,457,150,173,124,2251,477
2020,7,Oklahoma,0,0,0,0,0,0,0,0,0,0,0,68,0,90,221,35,0,0,0,10,131,13,15,583,2906,68,643,101,89,123,189,99,96,126,825,119
2020,7,Oregon,0,0,0,0,0,0,0,0,0,0,0,25,0,0,94,0,0,0,0,0,21,0,10,150,2658,91,629,114,89,150,150,65,59,88,527,162
2020,7,Pennsylvania,0,0,0,0,0,0,0,0,0,0,0,176,10,207,489,49,0,10,31,25,339,30,68,1403,9307,181,2053,298,99,347,409,143,209,210,2276,481
2020,7,Rhode Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,644,91,148,185,79,219,193,99,113,63,151,199
2020,7,South Carolina,0,0,0,0,0,0,0,0,0,0,0,538,26,622,1024,165,0,14,27,122,1109,140,149,3936,4627,70,827,143,66,237,212,54,73,106,918,218
2020,7,South Dakota,0,0,0,0,0,0,0,0,0,0,0,12,0,0,28,0,0,0,0,0,0,0,0,40,601,68,136,149,106,86,193,50,57,126,121,265
2020,7,Tennessee,0,0,0,0,0,0,0,0,0,0,0,225,0,204,581,72,0,0,0,45,545,56,34,1762,5779,77,1181,183,105,266,295,80,86,67,1353,302
2020,7,Texas,0,0,0,0,0,0,0,0,0,0,0,2707,221,4323,6964,1558,91,209,517,955,7188,963,499,26195,21670,284,3208,690,227,1013,798,192,389,172,4269,907
2020,7,Utah,0,0,0,0,0,0,0,0,0,0,0,30,0,0,127,0,0,0,0,0,58,0,0,215,1500,91,265,53,106,86,60,84,113,126,335,75
2020,7,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,114,139,26,219,244,74,0,31,108,265
2020,7,Virginia,0,0,0,0,0,0,0,0,0,0,0,113,10,70,365,11,0,0,0,21,219,43,29,881,5200,80,1167,194,71,196,234,85,109,70,1205,286
2020,7,Washington,0,0,0,0,0,0,0,0,0,0,0,138,0,60,280,51,0,0,0,10,294,11,34,878,4173,63,975,149,89,286,190,68,113,45,848,246
2020,7,West Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,1568,91,373,71,80,71,100,99,79,104,362,64
2020,7,Wisconsin,0,0,0,0,0,0,0,0,0,0,0,57,0,67,158,11,0,0,0,0,34,0,14,341,3762,53,873,115,89,150,193,65,60,105,913,217
2020,7,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,45,70,185,106,219,244,25,113,126,80,265
2020,8,Alabama,0,0,0,0,0,0,0,0,0,0,0,298,28,455,955,100,0,0,0,75,833,101,61,2906,6112,88,925,127,100,265,338,88,93,114,1434,345
2020,8,Alaska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,68,95,232,26,274,305,25,85,126,93,331
2020,8,Arizona,0,0,0,0,0,0,0,0,0,0,0,327,32,398,937,125,0,0,17,79,1165,86,61,3227,6886,104,1253,276,92,301,330,95,86,131,1332,313
2020,8,Arkansas,0,0,0,0,0,0,0,0,0,0,0,142,12,147,397,44,0,0,0,20,385,22,32,1201,3457,62,611,124,79,174,214,100,74,157,875,167
2020,8,California,0,0,0,0,0,0,0,0,0,0,0,1315,188,3070,3753,847,21,149,180,453,4669,631,269,15545,28429,163,5743,1036,414,1759,1121,232,418,175,6151,1693
2020,8,Colorado,0,0,0,0,0,0,0,0,0,0,0,59,0,12,113,0,0,0,0,0,87,0,13,284,3577,76,776,103,132,188,221,96,126,114,770,194
2020,8,Connecticut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2539,113,627,82,132,107,97,94,108,157,600,137
2020,8,Delaware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,68,212,196,132,233,206,124,113,157,216,75
2020,8,District of Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,513,45,104,232,106,219,305,99,113,94,132,221
2020,8,Florida,0,0,0,0,0,0,0,0,0,0,0,1701,161,4515,4787,1320,88,247,346,259,4957,323,804,19508,24948,225,4403,754,269,814,1087,224,319,334,4903,1548
2020,8,Georgia,0,0,0,0,0,0,0,0,0,0,0,708,60,934,1804,222,0,22,44,163,2085,251,145,6438,10158,167,1717,290,140,452,446,216,206,136,2043,453
2020,8,Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,15,0,0,82,1071,91,239,195,132,151,305,124,142,157,257,79
2020,8,Idaho,0,0,0,0,0,0,0,0,0,0,0,75,0,38,170,10,0,0,0,0,121,0,26,440,1477,91,283,96,132,78,80,124,142,157,308,130
2020,8,Illinois,0,0,0,0,0,0,0,0,0,0,0,152,15,269,475,85,0,12,56,0,349,21,40,1418,9638,160,2234,309,158,378,399,106,220,108,2374,576
2020,8,Indiana,0,0,0,0,0,0,0,0,0,0,0,173,11,131,381,48,0,0,0,32,410,34,38,1258,6163,105,1276,231,63,244,411,95,148,139,1384,257
2020,8,Iowa,0,0,0,0,0,0,0,0,0,0,0,116,12,130,261,31,0,0,0,13,155,0,36,754,2992,113,575,100,132,131,132,98,106,136,720,136
2020,8,Kansas,0,0,0,0,0,0,0,0,0,0,0,47,0,0,168,0,0,0,0,0,152,0,10,377,2510,92,495,94,132,94,144,111,93,136,561,119
2020,8,Kentucky,0,0,0,0,0,0,0,0,0,0,0,134,0,90,298,47,0,0,0,0,296,52,41,958,4604,99,948,148,77,157,297,80,84,114,1067,228
2020,8,Louisiana,0,0,0,0,0,0,0,0,0,0,0,275,14,481,879,128,0,24,11,44,1014,84,32,2986,5301,107,906,199,87,242,200,115,115,100,1129,246
2020,8,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259,45,316,169,132,155,114,124,142,94,277,127
2020,8,Maryland,0,0,0,0,0,0,0,0,0,0,0,134,0,109,264,34,0,0,0,0,117,0,45,703,4582,95,1045,165,98,85,185,87,91,157,1152,283
2020,8,Massachusetts,0,0,0,0,0,0,0,0,0,0,0,48,0,12,107,0,0,0,0,0,27,0,23,217,4669,71,1200,137,119,137,167,81,107,67,958,218
2020,8,Michigan,0,0,0,0,0,0,0,0,0,0,0,85,0,44,230,10,0,0,0,0,167,0,19,555,8842,122,1984,262,112,404,484,110,168,71,2417,500
2020,8,Minnesota,0,0,0,0,0,0,0,0,0,0,0,104,0,95,198,33,0,0,0,0,134,0,34,598,3976,113,966,148,132,209,188,90,92,79,802,185
2020,8,Mississippi,0,0,0,0,0,0,0,0,0,0,0,266,34,582,794,135,0,34,11,80,987,72,62,3057,3901,101,650,131,77,203,187,124,69,138,811,166
2020,8,Missouri,0,0,0,0,0,0,0,0,0,0,0,162,10,135,476,14,0,0,0,52,359,13,29,1250,6209,93,1336,174,96,255,348,133,159,77,1441,330
2020,8,Montana,0,0,0,0,0,0,0,0,0,0,0,10,0,0,48,0,0,0,0,0,0,0,0,58,942,68,201,195,79,232,164,124,142,157,216,220
2020,8,Nebraska,0,0,0,0,0,0,0,0,0,0,0,31,0,0,84,0,0,0,0,0,36,0,14,165,1631,113,358,64,132,67,96,124,142,157,340,134
2020,8,Nevada,0,0,0,0,0,0,0,0,0,0,0,181,0,191,472,43,0,0,0,37,691,62,0,1677,2913,113,529,94,119,99,167,99,142,136,745,134
2020,8,New Hampshire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,1069,113,254,198,132,184,117,124,142,157,260,112
2020,8,New Jersey,0,0,0,0,0,0,0,0,0,0,0,96,0,44,154,0,0,0,0,0,119,0,11,424,6112,175,1433,180,94,201,216,173,134,100,1609,308
2020,8,New Mexico,0,0,0,0,0,0,0,0,0,0,0,11,0,0,80,0,0,0,0,0,27,0,0,118,1770,113,350,93,132,79,83,124,142,157,381,83
2020,8,New York,0,0,0,0,0,0,0,0,0,0,0,77,0,47,235,0,0,0,0,0,80,0,19,458,12957,170,3153,395,264,276,534,241,226,220,3600,587
2020,8,North Carolina,0,0,0,0,0,0,0,0,0,0,0,334,30,420,902,103,0,12,11,118,829,83,134,2976,9441,160,1945,344,123,455,418,150,193,69,1895,534
2020,8,North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,618,113,133,232,106,229,305,74,142,157,139,275
2020,8,Ohio,0,0,0,0,0,0,0,0,0,0,0,265,38,404,780,74,0,12,0,60,791,66,74,2564,11775,171,2478,384,147,533,579,194,212,142,2876,660
2020,8,Oklahoma,0,0,0,0,0,0,0,0,0,0,0,152,20,237,340,77,0,0,0,0,225,24,44,1119,3873,98,773,143,118,160,260,124,92,138,1071,187
2020,8,Oregon,0,0,0,0,0,0,0,0,0,0,0,53,11,0,120,0,0,0,0,0,38,0,18,240,3428,113,774,123,132,185,184,111,112,98,705,200
2020,8,Pennsylvania,0,0,0,0,0,0,0,0,0,0,0,189,0,202,498,44,0,0,0,41,382,33,61,1450,11822,236,2736,377,149,409,513,186,247,268,2863,602
2020,8,Rhode Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,29,902,68,228,232,106,188,206,124,113,126,213,223
2020,8,South Carolina,0,0,0,0,0,0,0,0,0,0,0,536,47,636,998,161,0,30,14,140,1087,150,152,3951,5877,97,1026,174,106,279,273,77,103,139,1071,279
2020,8,South Dakota,0,0,0,0,0,0,0,0,0,0,0,10,0,0,34,0,0,0,0,0,0,0,0,44,746,91,184,195,106,188,305,99,113,126,171,275
2020,8,Tennessee,0,0,0,0,0,0,0,0,0,0,0,276,16,352,733,108,0,0,0,65,775,96,53,2474,7582,97,1423,266,121,362,416,97,121,77,1730,381
2020,8,Texas,0,0,0,0,0,0,0,0,0,0,0,2016,218,3103,5145,1036,60,157,319,746,5548,768,375,19491,25492,301,3993,829,326,1285,945,270,386,185,4890,1081
2020,8,Utah,0,0,0,0,0,0,0,0,0,0,0,10,0,0,82,0,0,0,0,0,21,0,0,113,1880,113,367,72,132,98,104,124,142,157,423,103
2020,8,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,45,110,232,26,274,305,50,57,63,128,331
2020,8,Virginia,0,0,0,0,0,0,0,0,0,0,0,177,0,160,461,19,0,0,0,45,336,51,51,1300,6690,85,1481,233,106,248,297,108,147,63,1434,383
2020,8,Washington,0,0,0,0,0,0,0,0,0,0,0,135,31,39,282,48,0,0,0,0,256,0,30,821,5303,70,1286,201,100,344,214,80,111,76,1060,282
2020,8,West Virginia,0,0,0,0,0,0,0,0,0,0,0,43,0,12,96,0,0,0,0,0,29,0,10,190,2118,113,442,103,132,129,139,124,90,114,472,75
2020,8,Wisconsin,0,0,0,0,0,0,0,0,0,0,0,85,0,88,187,29,0,0,0,0,110,0,36,535,4834,100,1163,141,104,205,232,91,83,157,1128,249
2020,8,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,97,232,106,274,258,50,85,94,93,331
2020,9,Alabama,0,0,0,0,0,0,0,0,0,0,0,184,10,200,561,63,0,0,0,45,444,45,59,1611,4521,78,839,107,63,248,255,64,73,70,1071,229
2020,9,Alaska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,91,76,185,26,219,244,74,85,94,57,210
2020,9,Arizona,0,0,0,0,0,0,0,0,0,0,0,93,0,38,265,11,0,0,0,0,247,0,10,664,4526,66,951,179,51,214,229,87,58,80,1040,223
2020,9,Arkansas,0,0,0,0,0,0,0,0,0,0,0,122,28,208,421,46,0,0,0,27,417,23,38,1330,2701,82,527,100,50,121,164,88,83,126,678,121
2020,9,California,0,0,0,0,0,0,0,0,0,0,0,725,115,1673,2058,472,10,68,101,256,2577,285,144,8484,20807,104,4553,817,329,1345,819,179,278,132,4678,1311
2020,9,Colorado,0,0,0,0,0,0,0,0,0,0,0,49,0,10,108,0,0,0,0,0,44,0,23,234,2807,78,636,84,106,140,162,74,77,126,581,160
2020,9,Connecticut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,27,2115,58,501,94,80,72,90,84,97,126,499,115
2020,9,Delaware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,695,91,153,185,79,129,197,99,113,94,159,68
2020,9,District of Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,68,76,185,106,164,244,50,85,94,119,265
2020,9,Florida,0,0,0,0,0,0,0,0,0,0,0,769,50,1308,2019,253,32,109,64,166,2374,273,193,7610,16588,218,3456,552,199,550,787,196,228,232,3716,1138
2020,9,Georgia,0,0,0,0,0,0,0,0,0,0,0,335,29,462,959,105,0,23,0,73,1032,138,49,3205,7347,132,1396,226,104,347,341,155,143,97,1552,382
2020,9,Hawaii,0,0,0,0,0,0,0,0,0,0,0,28,0,13,120,0,0,0,0,0,79,0,0,240,925,68,202,185,106,50,244,99,113,126,183,70
2020,9,Idaho,0,0,0,0,0,0,0,0,0,0,0,50,0,0,107,0,0,0,0,0,62,0,10,229,1167,68,238,154,79,74,110,99,113,94,255,68
2020,9,Illinois,0,0,0,0,0,0,0,0,0,0,0,171,20,324,547,117,0,13,0,20,410,23,53,1698,7856,113,1727,248,127,327,360,101,155,104,1929,493
2020,9,Indiana,0,0,0,0,0,0,0,0,0,0,0,214,13,189,410,51,0,0,0,24,430,22,49,1402,4931,89,1045,178,47,199,305,82,111,83,1079,241
2020,9,Iowa,0,0,0,0,0,0,0,0,0,0,0,94,10,67,246,14,0,0,0,0,167,0,26,624,2311,78,433,86,90,107,123,84,96,84,536,96
2020,9,Kansas,0,0,0,0,0,0,0,0,0,0,0,71,0,0,217,0,0,0,0,0,168,0,29,485,2090,79,408,69,89,66,124,84,67,126,468,85
2020,9,Kentucky,0,0,0,0,0,0,0,0,0,0,0,143,11,124,282,58,0,0,0,38,223,39,53,971,3766,73,783,132,65,110,243,65,77,56,823,167
2020,9,Louisiana,0,0,0,0,0,0,0,0,0,0,0,145,0,149,416,27,0,0,11,0,434,48,25,1255,3718,92,709,149,51,191,158,75,79,90,876,211
2020,9,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104,91,277,118,106,136,59,99,113,94,252,60
2020,9,Maryland,0,0,0,0,0,0,0,0,0,0,0,98,0,56,183,14,0,0,0,21,117,0,28,517,3602,68,793,135,84,75,132,99,71,126,939,204
2020,9,Massachusetts,0,0,0,0,0,0,0,0,0,0,0,29,0,0,95,0,0,0,0,0,50,0,10,184,3877,55,948,105,72,117,165,65,78,70,868,161
2020,9,Michigan,0,0,0,0,0,0,0,0,0,0,0,75,0,10,212,11,0,0,0,0,179,0,0,487,7147,89,1621,231,79,333,376,74,135,51,1915,410
2020,9,Minnesota,0,0,0,0,0,0,0,0,0,0,0,111,26,127,231,31,0,0,0,10,136,0,43,715,3343,80,788,114,106,199,148,75,101,74,658,182
2020,9,Mississippi,0,0,0,0,0,0,0,0,0,0,0,164,11,253,444,74,0,0,0,22,504,29,29,1530,2669,91,476,112,71,154,127,85,55,126,644,130
2020,9,Missouri,0,0,0,0,0,0,0,0,0,0,0,230,20,254,667,39,0,10,0,70,609,61,53,2013,5165,71,1035,135,75,199,277,111,117,76,1213,297
2020,9,Montana,0,0,0,0,0,0,0,0,0,0,0,38,0,0,80,0,0,0,0,0,38,0,0,156,834,91,167,185,106,219,52,99,113,94,182,155
2020,9,Nebraska,0,0,0,0,0,0,0,0,0,0,0,52,0,11,103,0,0,0,0,0,89,0,12,267,1270,91,258,115,106,69,71,99,113,126,260,78
2020,9,Nevada,0,0,0,0,0,0,0,0,0,0,0,82,0,26,225,14,0,0,0,0,285,0,0,632,2064,91,422,77,73,77,109,74,113,126,490,105
2020,9,New Hampshire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,68,184,185,106,92,199,99,113,94,224,212
2020,9,New Jersey,0,0,0,0,0,0,0,0,0,0,0,68,0,10,130,0,0,0,0,0,116,10,0,334,5113,137,1171,165,69,150,190,120,138,82,1337,274
2020,9,New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,35,1338,68,282,90,106,57,62,99,113,126,279,82
2020,9,New York,0,0,0,0,0,0,0,0,0,0,0,43,0,35,203,0,0,0,0,0,73,0,14,368,10506,144,2573,355,228,246,393,223,203,166,2936,441
2020,9,North Carolina,0,0,0,0,0,0,0,0,0,0,0,355,36,494,906,113,0,15,13,112,896,76,123,3139,7843,135,1576,298,99,350,398,123,143,64,1592,467
2020,9,North Dakota,0,0,0,0,0,0,0,0,0,0,0,26,0,10,106,0,0,0,0,0,48,0,0,190,590,91,104,185,106,129,196,99,85,94,123,211
2020,9,Ohio,0,0,0,0,0,0,0,0,0,0,0,252,33,343,628,67,0,24,0,38,618,36,76,2115,9082,131,1969,309,107,421,491,160,137,144,2153,510
2020,9,Oklahoma,0,0,0,0,0,0,0,0,0,0,0,107,11,208,347,74,0,11,0,0,264,10,38,1070,3019,79,631,104,106,109,208,84,113,126,829,127
2020,9,Oregon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,71,2672,91,655,102,106,146,129,86,113,105,546,183
2020,9,Pennsylvania,0,0,0,0,0,0,0,0,0,0,0,158,19,166,411,42,0,12,0,17,266,11,71,1173,9470,171,2177,316,97,308,404,155,195,157,2377,466
2020,9,Rhode Island,0,0,0,0,0,0,0,0,0,0,0,10,0,10,35,0,0,0,0,0,11,0,0,66,708,91,166,185,106,174,93,99,113,31,156,265
2020,9,South Carolina,0,0,0,0,0,0,0,0,0,0,0,348,15,328,592,63,0,10,0,72,658,69,52,2207,4230,64,847,146,69,181,226,69,67,104,823,207
2020,9,South Dakota,0,0,0,0,0,0,0,0,0,0,0,41,0,33,101,0,0,0,0,0,72,0,0,247,688,91,143,149,79,131,194,74,57,31,163,265
2020,9,Tennessee,0,0,0,0,0,0,0,0,0,0,0,277,27,314,695,85,0,25,10,68,769,73,61,2404,6020,68,1123,188,106,293,318,102,70,82,1401,311
2020,9,Texas,0,0,0,0,0,0,0,0,0,0,0,977,104,1505,2328,498,28,85,137,324,2560,360,157,9063,17228,266,3337,596,187,920,713,215,356,149,3695,933
2020,9,Utah,0,0,0,0,0,0,0,0,0,0,0,20,0,0,61,0,0,0,0,0,20,0,0,101,1415,91,276,57,106,78,67,99,113,126,330,124
2020,9,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,68,106,185,26,219,244,74,85,31,117,265
2020,9,Virginia,0,0,0,0,0,0,0,0,0,0,0,175,0,159,464,56,0,0,0,47,340,33,52,1326,5350,75,1156,170,60,212,215,95,112,71,1153,310
2020,9,Washington,0,0,0,0,0,0,0,0,0,0,0,74,11,21,166,0,0,0,0,0,147,12,12,443,4248,55,1043,137,75,289,195,63,97,89,928,206
2020,9,West Virginia,0,0,0,0,0,0,0,0,0,0,0,37,0,20,100,0,0,0,0,0,33,0,0,190,1651,91,361,78,106,63,122,99,66,84,345,80
2020,9,Wisconsin,0,0,0,0,0,0,0,0,0,0,0,83,0,117,210,19,0,0,0,0,146,0,0,575,3851,65,881,124,76,206,174,89,53,126,918,218
2020,9,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,68,78,185,106,219,244,74,113,126,107,265
2020,10,Alabama,0,0,0,0,0,0,0,0,0,0,0,186,0,203,554,41,0,0,0,30,475,56,35,1580,5393,89,955,123,93,281,278,89,93,83,1376,284
2020,10,Alaska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,21,435,45,309,232,79,274,305,74,113,126,99,331
2020,10,Arizona,0,0,0,0,0,0,0,0,0,0,0,103,0,40,250,11,0,0,0,11,240,0,12,667,5539,110,1144,198,86,251,304,90,78,96,1269,304
2020,10,Arkansas,0,0,0,0,0,0,0,0,0,0,0,189,32,322,618,86,0,0,0,32,668,48,69,2064,3648,109,587,149,91,171,216,98,100,157,827,160
2020,10,California,0,0,0,0,0,0,0,0,0,0,0,504,90,1133,1453,320,0,54,71,166,1758,206,93,5848,25070,142,5691,991,359,1741,1041,240,380,182,5749,1638
2020,10,Colorado,0,0,0,0,0,0,0,0,0,0,0,102,0,56,246,23,0,0,10,0,217,0,37,691,3763,91,756,113,132,194,212,76,110,157,766,220
2020,10,Connecticut,0,0,0,0,0,0,0,0,0,0,0,47,0,28,142,0,0,0,0,0,79,0,21,317,2918,82,703,82,132,106,99,86,73,157,635,147
2020,10,Delaware,0,0,0,0,0,0,0,0,0,0,0,28,0,17,81,10,0,0,0,0,16,0,10,162,935,68,221,195,106,189,254,124,142,31,185,84
2020,10,District of Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,540,91,116,232,106,219,305,50,113,31,120,224
2020,10,Florida,0,0,0,0,0,0,0,0,0,0,0,512,31,863,1404,163,28,64,28,135,1573,171,134,5106,19860,234,4361,699,244,649,984,223,312,332,4444,1399
2020,10,Georgia,0,0,0,0,0,0,0,0,0,0,0,300,23,358,771,80,0,0,19,68,829,107,32,2568,8851,202,1640,258,126,455,413,229,210,112,2086,458
2020,10,Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,65,1062,113,236,232,132,191,305,124,142,126,226,67
2020,10,Idaho,0,0,0,0,0,0,0,0,0,0,0,85,0,33,176,20,0,0,0,0,134,0,12,460,1494,113,282,195,106,75,90,99,142,157,326,68
2020,10,Illinois,0,0,0,0,0,0,0,0,0,0,0,344,58,783,1077,215,0,54,31,68,876,68,104,3678,10582,133,2148,327,186,463,455,134,217,112,2485,613
2020,10,Indiana,0,0,0,0,0,0,0,0,0,0,0,417,39,571,873,126,0,37,0,99,910,60,141,3273,6812,113,1286,208,82,249,404,110,126,93,1442,343
2020,10,Iowa,0,0,0,0,0,0,0,0,0,0,0,208,40,277,520,76,0,13,0,31,429,0,83,1677,3383,101,616,114,100,139,153,124,124,136,756,123
2020,10,Kansas,0,0,0,0,0,0,0,0,0,0,0,178,15,123,409,49,0,0,0,11,408,40,71,1304,2858,113,548,109,117,79,152,111,98,116,549,141
2020,10,Kentucky,0,0,0,0,0,0,0,0,0,0,0,279,18,246,494,102,0,20,0,28,547,77,63,1874,4979,90,1046,154,94,167,274,95,68,88,1139,198
